"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"7/7/2023 2 p.m. EDT",610123.2,610970.28,606633.2,-1650
US48,"7/7/2023 3 p.m. EDT",625266.59,756749.45,621231.59,-1903
US48,"7/7/2023 4 p.m. EDT",635787.47,635911.03,631962.47,-2204
US48,"7/7/2023 5 p.m. EDT",641086.7,641476.17,637863.7,-1582
US48,"7/7/2023 6 p.m. EDT",641662.4,641063.57,639011.4,-6828
US48,"7/7/2023 7 p.m. EDT",634632.58,632988.69,633649.58,-1103
US48,"7/7/2023 8 p.m. EDT",621522.9,618928,620617.9,-1190
US48,"7/7/2023 9 p.m. EDT",605137.87,600597.54,603778.87,-1495
US48,"7/7/2023 10 p.m. EDT",588305.17,579868.96,584508.17,-2103
US48,"7/7/2023 11 p.m. EDT",563245.58,553321.48,557918.58,-2086
US48,"7/8/2023 12 a.m. EDT",534822.81,522011.09,528486.81,-2032
US48,"7/8/2023 1 a.m. EDT",503586.86,492245,497491.86,-1250
US48,"7/8/2023 2 a.m. EDT",477279.69,463331.37,470238.69,-1710
US48,"7/8/2023 3 a.m. EDT",456016.72,438098.85,449009.72,-1168
US48,"7/8/2023 4 a.m. EDT",438816.24,424865.08,433088.24,-727
US48,"7/8/2023 5 a.m. EDT",428086.97,414811.6,422609.97,-838
US48,"7/8/2023 6 a.m. EDT",422753.71,410359.74,416684.71,-1540
US48,"7/8/2023 7 a.m. EDT",420707.5,410639.78,415311.5,-1501
US48,"7/8/2023 8 a.m. EDT",426878.32,420232.68,420661.32,-2878
US48,"7/8/2023 9 a.m. EDT",443578.8,439606.64,437145.8,-3589
US48,"7/8/2023 10 a.m. EDT",468060.81,465672.05,461686.81,-3420
US48,"7/8/2023 11 a.m. EDT",495550.89,493706.43,490885.89,-3102
US48,"7/8/2023 12 p.m. EDT",524024.58,521833.52,519537.58,-2821
US48,"7/8/2023 1 p.m. EDT",548666,545486.35,543791,-2240
US48,"7/8/2023 2 p.m. EDT",566065.38,563364.07,561413.38,-2092
US48,"7/8/2023 3 p.m. EDT",577551.36,577425.41,572941.36,-2244
US48,"7/8/2023 4 p.m. EDT",586788.35,588528.91,581918.35,-3124
