"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"1/4/2023 7 a.m. EST",407643.22,401985.72,401939.22,-3260
US48,"1/4/2023 8 a.m. EST",432201.7401,425707.12,426242.7301,-4194
US48,"1/4/2023 9 a.m. EST",447046.71,441571.73,441461.7,-4173
US48,"1/4/2023 10 a.m. EST",455433.2,451079.23,450823.2,-3841
US48,"1/4/2023 11 a.m. EST",459488.03,454014.97,454356.02,-3341
US48,"1/4/2023 12 p.m. EST",461010.6801,454050.45,455430.6801,-3742
US48,"1/4/2023 1 p.m. EST",461820.2,452545.49,455256.19,-3810
US48,"1/4/2023 2 p.m. EST",461045.52,450384.76,455041.52,-3877
US48,"1/4/2023 3 p.m. EST",460526.7601,448649.07,454175.7501,-3677
US48,"1/4/2023 4 p.m. EST",458355.47,449530.34,451482.47,-4021
US48,"1/4/2023 5 p.m. EST",460154.94,454416.46,453771.94,-3565
US48,"1/4/2023 6 p.m. EST",468619.4401,461001.07,462187.4301,-3543
US48,"1/4/2023 7 p.m. EST",477237.36,467390.69,471502.36,-3487
US48,"1/4/2023 8 p.m. EST",479499.05,467773.55,474591.04,-2796
US48,"1/4/2023 9 p.m. EST",475215.3601,461929.87,470628.3501,-2896
US48,"1/4/2023 10 p.m. EST",465995.59,449421.01,459724.58,-2790
US48,"1/4/2023 11 p.m. EST",449402.28,431468.28,442726.27,-2768
US48,"1/5/2023 12 a.m. EST",430039.5234,412924.4,424100.5134,-2362
US48,"1/5/2023 1 a.m. EST",413019.86,399127.4,407546.86,-2128
US48,"1/5/2023 2 a.m. EST",400788.13,388925.35,395358.13,-1057
US48,"1/5/2023 3 a.m. EST",393835.5001,385131.44,389115.5001,-1180
US48,"1/5/2023 4 a.m. EST",390582.48,385539.49,385868.47,-1070
US48,"1/5/2023 5 a.m. EST",392572.7901,390910.47,388208.7901,-1114
US48,"1/5/2023 6 a.m. EST",404072.66,403546.1,398700.66,-2208
US48,"1/5/2023 7 a.m. EST",429261.92,428055.16,422650.92,-3884
US48,"1/5/2023 8 a.m. EST",456629.7501,451328.68,451343.7501,-3617
US48,"1/5/2023 9 a.m. EST",470750.54,464321.53,466589.54,-3550
US48,"1/5/2023 10 a.m. EST",473418.74,468963.1,470152.74,-3210
US48,"1/5/2023 11 a.m. EST",471979.7301,467740.33,469034.7301,-2537
US48,"1/5/2023 12 p.m. EST",468374.54,464095.01,464786.54,-2653
US48,"1/5/2023 1 p.m. EST",465319.56,459790.53,461452.56,-2671
US48,"1/5/2023 2 p.m. EST",462159.6401,456045.64,457971.6301,-3227
US48,"1/5/2023 3 p.m. EST",459909.03,453667.16,455134.02,-3073
US48,"1/5/2023 4 p.m. EST",457901.23,454223.75,453513.22,-3058
US48,"1/5/2023 5 p.m. EST",459625.7601,460086.36,455280.7601,-2112
US48,"1/5/2023 6 p.m. EST",469352.58,467288.91,465949.58,-1705
US48,"1/5/2023 7 p.m. EST",479874,457987.94,476023,-2707
US48,"1/5/2023 8 p.m. EST",483458.6701,477558.8,479535.6701,-3137
US48,"1/5/2023 9 p.m. EST",481074.22,473766.17,477887.21,-3217
US48,"1/5/2023 10 p.m. EST",473997.73,461880.09,468946.73,-3236
US48,"1/5/2023 11 p.m. EST",460188.92,445490,454174.92,-3232
US48,"1/6/2023 12 a.m. EST",442290.58,428001.45,435942.58,-3080
US48,"1/6/2023 1 a.m. EST",426959.0201,413338.5,420357.0101,-3498
US48,"1/6/2023 2 a.m. EST",417358.06,401996.67,410121.06,-3548
US48,"1/6/2023 3 a.m. EST",410854.0934,398646.53,403907.0934,-3229
US48,"1/6/2023 4 a.m. EST",408159.49,398944.76,401040.49,-4358
US48,"1/6/2023 5 a.m. EST",410283.26,404473.16,403311.26,-4369
US48,"1/6/2023 6 a.m. EST",422473.9201,420782.09,415081.9201,-5259
US48,"1/6/2023 7 a.m. EST",448658.67,444291.99,441010.67,-4970
