"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"6/7/2023 4 p.m. EDT",537823.55,548370.54,531934.55,-4162
US48,"6/7/2023 5 p.m. EDT",545808.67,555333.77,539339.66,-4338
US48,"6/7/2023 6 p.m. EDT",549475.9,556949.52,542884.9,-4257
US48,"6/7/2023 7 p.m. EDT",545145.07,552422.18,538682.07,-4439
US48,"6/7/2023 8 p.m. EDT",533994.57,541700.2,529436.57,-4377
US48,"6/7/2023 9 p.m. EDT",522020.03,527695.32,516702.03,-3550
US48,"6/7/2023 10 p.m. EDT",506974.13,509613.9,501909.13,-3456
US48,"6/7/2023 11 p.m. EDT",485811.1,485661.39,481181.1,-2563
US48,"6/8/2023 12 a.m. EDT",458814.97,457014.47,455393.97,-904
US48,"6/8/2023 1 a.m. EDT",433728,427521.34,429675,-451
US48,"6/8/2023 2 a.m. EDT",410708.69,402086.49,405429.69,171
US48,"6/8/2023 3 a.m. EDT",391724.22,381846.99,386380.22,323
US48,"6/8/2023 4 a.m. EDT",379455.19,374210.61,374489.19,231
US48,"6/8/2023 5 a.m. EDT",374086.28,371116.28,368742.28,-72
US48,"6/8/2023 6 a.m. EDT",378027.47,378088.22,372521.47,-662
US48,"6/8/2023 7 a.m. EDT",389472.74,391136.36,383891.74,-1076
US48,"6/8/2023 8 a.m. EDT",405380.71,407575.92,399636.71,-2071
US48,"6/8/2023 9 a.m. EDT",421250.06,423909.29,415877.06,-1775
US48,"6/8/2023 10 a.m. EDT",437174.03,441022.03,432516.03,-1235
US48,"6/8/2023 11 a.m. EDT",454697.34,457379.67,449854.34,-2264
US48,"6/8/2023 12 p.m. EDT",473029.23,474812.87,469794.23,-999
US48,"6/8/2023 1 p.m. EDT",491092.4,491302.29,486714.4,-1338
US48,"6/8/2023 2 p.m. EDT",506726.26,507330.21,502540.26,-1120
US48,"6/8/2023 3 p.m. EDT",519327.04,521136.49,514497.04,-1365
US48,"6/8/2023 4 p.m. EDT",531080.44,532703.71,526626.44,-1575
US48,"6/8/2023 5 p.m. EDT",539376.76,541576.99,533905.76,-2638
US48,"6/8/2023 6 p.m. EDT",543070.43,546068.07,537509.43,-2425
US48,"6/8/2023 7 p.m. EDT",538479.07,543009.64,534233.07,-2323
US48,"6/8/2023 8 p.m. EDT",527805.88,534679.67,524140.88,-1499
US48,"6/8/2023 9 p.m. EDT",516146.89,522263.36,512948.89,-692
US48,"6/8/2023 10 p.m. EDT",502912.16,505079.36,498604.16,-1694
US48,"6/8/2023 11 p.m. EDT",482155.95,482484.21,478102.95,-609
US48,"6/9/2023 12 a.m. EDT",456154.35,454150.3,452629.35,639
US48,"6/9/2023 1 a.m. EDT",432698.21,426241.2,427928.21,78
US48,"6/9/2023 2 a.m. EDT",409122.37,401947.63,403825.37,503
US48,"6/9/2023 3 a.m. EDT",390970.82,381329.88,385536.82,105
US48,"6/9/2023 4 a.m. EDT",379416.64,372536.77,374414.64,-70
US48,"6/9/2023 5 a.m. EDT",374037.72,369499.29,368949.72,-840
US48,"6/9/2023 6 a.m. EDT",376490.13,375073.31,371034.13,-862
US48,"6/9/2023 7 a.m. EDT",385644.93,387092.94,379807.93,-1879
US48,"6/9/2023 8 a.m. EDT",400190.79,403366.41,393753.79,-2858
US48,"6/9/2023 9 a.m. EDT",415924.93,420029.77,409528.94,-3135
US48,"6/9/2023 10 a.m. EDT",433360.09,436634.35,427589.09,-2773
US48,"6/9/2023 11 a.m. EDT",453401.93,455090.81,449192.93,-1521
US48,"6/9/2023 12 p.m. EDT",473204.71,473535.48,470078.71,-969
US48,"6/9/2023 1 p.m. EDT",491881.44,491477.66,488408.44,-426
US48,"6/9/2023 2 p.m. EDT",510396.21,507514.61,506146.21,-589
US48,"6/9/2023 3 p.m. EDT",524887.14,522667.48,519613.14,-759
US48,"6/9/2023 4 p.m. EDT",535597.66,534356.02,530893.66,-872
US48,"6/9/2023 5 p.m. EDT",544108,542204.3,539521,-724
US48,"6/9/2023 6 p.m. EDT",548796.76,544791.86,543593.76,-1930
US48,"6/9/2023 7 p.m. EDT",545389.53,539420.59,540374.53,-1706
US48,"6/9/2023 8 p.m. EDT",534168.12,528431.38,529656.12,-1372
US48,"6/9/2023 9 p.m. EDT",518694.42,514687.18,514519.42,-1604
US48,"6/9/2023 10 p.m. EDT",502705.26,498074.5,497526.26,-2213
US48,"6/9/2023 11 p.m. EDT",482576.46,476775.52,477239.46,-1425
US48,"6/10/2023 12 a.m. EDT",457310.52,450759.38,452061.52,-909
US48,"6/10/2023 1 a.m. EDT",431980.74,425208.3,426463.74,-221
US48,"6/10/2023 2 a.m. EDT",410134.49,399484.15,403725.49,-359
US48,"6/10/2023 3 a.m. EDT",393583.77,381103.29,387132.77,-1086
US48,"6/10/2023 4 a.m. EDT",379197.37,368324.6,372466.37,-1558
US48,"6/10/2023 5 a.m. EDT",371079.81,360811.03,364567.81,-1425
US48,"6/10/2023 6 a.m. EDT",367270.51,357649.82,360901.51,-1613
US48,"6/10/2023 7 a.m. EDT",366385.01,359486.55,360294.01,-1914
US48,"6/10/2023 8 a.m. EDT",373094.52,368990.85,366948.52,-2138
US48,"6/10/2023 9 a.m. EDT",386081.6,385099.72,379379.6,-2339
US48,"6/10/2023 10 a.m. EDT",404515.18,405062.58,399118.18,-1670
US48,"6/10/2023 11 a.m. EDT",426317.88,427974.22,421583.88,-2055
US48,"6/10/2023 12 p.m. EDT",447972.23,450770.6,444021.23,-1668
US48,"6/10/2023 1 p.m. EDT",468831.27,471836.7,464349.27,-1653
US48,"6/10/2023 2 p.m. EDT",487323.35,490729.34,481691.35,-1758
US48,"6/10/2023 3 p.m. EDT",501962.47,507160.88,496251.47,-2113
US48,"6/10/2023 4 p.m. EDT",515267.19,520557.34,509891.19,-2047
US48,"6/10/2023 5 p.m. EDT",527228.5,530453.1,521524.5,-2534
US48,"6/10/2023 6 p.m. EDT",533872.22,534139.77,527955.22,-3308
US48,"6/10/2023 7 p.m. EDT",532380.8,530999.94,526960.8,-3431
US48,"6/10/2023 8 p.m. EDT",522892.49,521297.52,517464.49,-3484
US48,"6/10/2023 9 p.m. EDT",507567.26,508057.16,502629.26,-3086
US48,"6/10/2023 10 p.m. EDT",493571.87,492524.71,488616.87,-2429
US48,"6/10/2023 11 p.m. EDT",473464.84,471630.35,468262.84,-2507
US48,"6/11/2023 12 a.m. EDT",448753.25,447871.08,443333.25,-2250
US48,"6/11/2023 1 a.m. EDT",424121.37,423772.73,418093.37,-1729
US48,"6/11/2023 2 a.m. EDT",403052.81,401061.28,398252.81,-636
US48,"6/11/2023 3 a.m. EDT",386482.76,383084.74,380534.76,-1593
US48,"6/11/2023 4 a.m. EDT",375456.79,371179.46,369459.79,-1904
US48,"6/11/2023 5 a.m. EDT",367176.27,362608.14,361097.26,-2027
US48,"6/11/2023 6 a.m. EDT",362770.8,358205.94,356862.8,-1766
US48,"6/11/2023 7 a.m. EDT",360771.92,357873.09,354806.92,-2185
US48,"6/11/2023 8 a.m. EDT",364198.49,365767.32,359221.48,-2520
US48,"6/11/2023 9 a.m. EDT",378200.54,382136.83,372903.54,-2891
US48,"6/11/2023 10 a.m. EDT",398001.61,402364.95,392822.6,-3487
US48,"6/11/2023 11 a.m. EDT",420597.25,425813.68,416013.25,-3570
US48,"6/11/2023 12 p.m. EDT",442988.03,448981.37,438821.03,-3336
US48,"6/11/2023 1 p.m. EDT",463762.95,470325.66,459051.95,-2606
US48,"6/11/2023 2 p.m. EDT",480221.34,488845.49,476578.34,-2093
US48,"6/11/2023 3 p.m. EDT",495164.74,504684.14,491525.74,-1991
US48,"6/11/2023 4 p.m. EDT",507153.68,517862.94,502344.68,-3003
US48,"6/11/2023 5 p.m. EDT",516742.6,527877.9,512615.6,-2548
US48,"6/11/2023 6 p.m. EDT",524494.13,533061.61,520813.13,-3152
US48,"6/11/2023 7 p.m. EDT",526739.8,532184.22,522607.8,-3838
US48,"6/11/2023 8 p.m. EDT",521556.44,525003.5,517119.44,-4103
US48,"6/11/2023 9 p.m. EDT",512015.46,514464.81,506821.46,-3768
US48,"6/11/2023 10 p.m. EDT",499972.19,500005.14,494771.19,-2894
US48,"6/11/2023 11 p.m. EDT",480642.32,479169.81,475139.32,-3036
US48,"6/12/2023 12 a.m. EDT",455902.49,835453.62,450861.49,-2142
US48,"6/12/2023 1 a.m. EDT",431343.23,426339.37,426034.23,-1567
US48,"6/12/2023 2 a.m. EDT",413195.08,405704.48,406601.08,-1817
US48,"6/12/2023 3 a.m. EDT",396578.15,387103.96,389105.15,-2584
US48,"6/12/2023 4 a.m. EDT",385689.3,380663.35,378426.3,-3274
US48,"6/12/2023 5 a.m. EDT",381714.46,379758.73,373618.46,-3799
US48,"6/12/2023 6 a.m. EDT",386951.02,388488.21,379343.02,-3560
US48,"6/12/2023 7 a.m. EDT",398695.58,403372.56,391215.58,-3847
US48,"6/12/2023 8 a.m. EDT",415554.36,421451.52,408268.36,-4136
US48,"6/12/2023 9 a.m. EDT",434484.1,439850.33,428891.1,-3257
US48,"6/12/2023 10 a.m. EDT",453276.98,458190.95,448559.98,-2499
US48,"6/12/2023 11 a.m. EDT",471497.39,477101.9,467940.39,-2226
