"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"2/6/2023 10 p.m. EST",473758.62,472480.55,471297.62,-1655
US48,"2/6/2023 11 p.m. EST",458813.64,455939.84,454855.63,-1524
US48,"2/7/2023 12 a.m. EST",441106.54,436479.49,437583.54,-1288
US48,"2/7/2023 1 a.m. EST",426530.36,420792.08,420352.35,-1530
US48,"2/7/2023 2 a.m. EST",417863.24,410359.31,411225.24,-1025
US48,"2/7/2023 3 a.m. EST",411719.42,403578.05,406023.42,-722
US48,"2/7/2023 4 a.m. EST",410544.8,404632.45,405065.79,-516
US48,"2/7/2023 5 a.m. EST",414426.36,412614.66,409474.35,-296
US48,"2/7/2023 6 a.m. EST",428952.66,430806.32,424089.65,-665
US48,"2/7/2023 7 a.m. EST",457727.33,456763.26,452839.32,-554
US48,"2/7/2023 8 a.m. EST",483157.06,476444.73,479091.06,16
US48,"2/7/2023 9 a.m. EST",487797.71,482872.84,484164.71,-798
US48,"2/7/2023 10 a.m. EST",481348.7,479684.45,477725.69,686
US48,"2/7/2023 11 a.m. EST",474327.92,473158.21,470263.92,-590
US48,"2/7/2023 12 p.m. EST",466091.12,463687.38,460011.11,-699
US48,"2/7/2023 1 p.m. EST",459574.43,455456.36,452079.42,-1841
US48,"2/7/2023 2 p.m. EST",454952.79,449972,448516.79,-1912
US48,"2/7/2023 3 p.m. EST",451491.41,446014.01,444863.41,-1643
US48,"2/7/2023 4 p.m. EST",448659.39,445975.56,442596.38,-1458
US48,"2/7/2023 5 p.m. EST",449762,451435.14,443878.99,-1417
US48,"2/7/2023 6 p.m. EST",457431.42,460634.64,451394.42,-1378
US48,"2/7/2023 7 p.m. EST",469404.71,471274.91,464088.7,-1404
US48,"2/7/2023 8 p.m. EST",477204.69,477992.63,472191.68,-1213
US48,"2/7/2023 9 p.m. EST",476454.73,476638.15,473163.72,22
US48,"2/7/2023 10 p.m. EST",468297.85,465477.35,463778.84,399
US48,"2/7/2023 11 p.m. EST",452204.95,448241.07,447787.94,234
US48,"2/8/2023 12 a.m. EST",434902.6,428877.14,428241.59,-538
US48,"2/8/2023 1 a.m. EST",419317.08,412440.86,412640.07,-16
US48,"2/8/2023 2 a.m. EST",407822.69,399835.64,400497.69,-84
US48,"2/8/2023 3 a.m. EST",399540.1,393182.34,392812.1,-19
US48,"2/8/2023 4 a.m. EST",397140.78,392129.66,389780.77,-576
US48,"2/8/2023 5 a.m. EST",399040.32,398767.66,391570.31,-728
US48,"2/8/2023 6 a.m. EST",409530.39,416060.09,401840.39,-1656
US48,"2/8/2023 7 a.m. EST",436145.36,440827.11,429038.36,-1800
US48,"2/8/2023 8 a.m. EST",461424.25,462191.6,455075.25,-1929
US48,"2/8/2023 9 a.m. EST",470580.59,470963.83,465624.59,-1519
US48,"2/8/2023 10 a.m. EST",470208.66,471349.74,465975.66,-1471
US48,"2/8/2023 11 a.m. EST",466869.55,466535.82,461639.55,-870
US48,"2/8/2023 12 p.m. EST",461486.66,458833.71,453888.66,-1659
US48,"2/8/2023 1 p.m. EST",455022.17,451095.11,447908.17,-1857
US48,"2/8/2023 2 p.m. EST",449410.19,445153.55,442845.19,-1418
US48,"2/8/2023 3 p.m. EST",446363.71,441378.01,439825.71,-1637
US48,"2/8/2023 4 p.m. EST",443097.06,441992.55,436472.05,-2218
US48,"2/8/2023 5 p.m. EST",445357.65,448027.09,438650.64,-2646
US48,"2/8/2023 6 p.m. EST",453696.24,456414.51,446709.23,-3532
US48,"2/8/2023 7 p.m. EST",465145.06,466853.98,459354.05,-3262
US48,"2/8/2023 8 p.m. EST",472248.17,472903.53,467052.16,-2390
US48,"2/8/2023 9 p.m. EST",471556.81,472793.25,467460.8,-2042
US48,"2/8/2023 10 p.m. EST",464992.98,462600.53,459517.98,-1841
US48,"2/8/2023 11 p.m. EST",450410.26,446178,443654.25,-1819
US48,"2/9/2023 12 a.m. EST",432839.17,426740.51,425806.17,-2065
US48,"2/9/2023 1 a.m. EST",416379.5,408527.86,409351.5,-2251
US48,"2/9/2023 2 a.m. EST",406200.91,397804.76,397959.91,-2574
US48,"2/9/2023 3 a.m. EST",399283.22,390078.14,391357.22,-2352
US48,"2/9/2023 4 a.m. EST",395554.46,389466.32,388709.45,-2689
US48,"2/9/2023 5 a.m. EST",398089.3,396251.32,390715.29,-2579
US48,"2/9/2023 6 a.m. EST",409013.35,412410.53,402420.34,-2346
US48,"2/9/2023 7 a.m. EST",435226.54,437382.04,430145.54,-1743
US48,"2/9/2023 8 a.m. EST",461048.14,458293.41,457373.14,-1758
US48,"2/9/2023 9 a.m. EST",473571.38,469424.84,469972.38,-1903
US48,"2/9/2023 10 a.m. EST",476662.55,473384.98,473841.54,-1778
US48,"2/9/2023 11 a.m. EST",475411.4,470771.44,471546.4,-1678
US48,"2/9/2023 12 p.m. EST",469871,463657.54,463874,-1622
US48,"2/9/2023 1 p.m. EST",462796.8,455801.52,457482.8,-1036
US48,"2/9/2023 2 p.m. EST",455754.05,450036.4,451462.04,-1064
US48,"2/9/2023 3 p.m. EST",451490.14,445797.78,447892.14,-735
US48,"2/9/2023 4 p.m. EST",447938.22,444327.43,444093.22,-827
US48,"2/9/2023 5 p.m. EST",446842.04,447609.18,444055.03,-885
US48,"2/9/2023 6 p.m. EST",452623.94,453267.61,449541.94,-1102
US48,"2/9/2023 7 p.m. EST",461874.8,461556.33,459079.8,-1138
US48,"2/9/2023 8 p.m. EST",468432.02,466620.86,466180.01,-471
US48,"2/9/2023 9 p.m. EST",468198.87,465991.34,466626.86,-111
US48,"2/9/2023 10 p.m. EST",461218.11,455506.54,458121.1,-223
US48,"2/9/2023 11 p.m. EST",447030.77,438154.55,443193.77,564
US48,"2/10/2023 12 a.m. EST",429081.78,419849.44,424707.78,-50
US48,"2/10/2023 1 a.m. EST",412987.01,404823.53,408171.01,-1034
US48,"2/10/2023 2 a.m. EST",402131.56,393747.71,396152.56,-1228
US48,"2/10/2023 3 a.m. EST",393923.25,387540.79,387587.25,-1292
US48,"2/10/2023 4 a.m. EST",391353.53,387421.83,385710.52,-1587
US48,"2/10/2023 5 a.m. EST",393896.51,393767.04,387868.51,-1651
US48,"2/10/2023 6 a.m. EST",403956.26,410364.94,397493.26,-2145
US48,"2/10/2023 7 a.m. EST",427727.94,433520.26,421002.94,-2887
US48,"2/10/2023 8 a.m. EST",454056.73,456664.59,448318.73,-2374
US48,"2/10/2023 9 a.m. EST",466650.92,470237.26,462870.92,-1491
US48,"2/10/2023 10 a.m. EST",471396.41,476131.01,467617.41,-1573
US48,"2/10/2023 11 a.m. EST",471271.23,475121.1,466520.23,-1595
US48,"2/10/2023 12 p.m. EST",467350.51,468968.2,460774.51,-1559
US48,"2/10/2023 1 p.m. EST",460637.17,461800.08,453749.17,-1933
US48,"2/10/2023 2 p.m. EST",453928.42,455581.33,448701.42,-1812
