"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"12/4/2023 11 a.m. EST",465298.85,463153.6,465752.84,-1993
US48,"12/4/2023 12 p.m. EST",462992.71,458652,463345.7,-1327
US48,"12/4/2023 1 p.m. EST",460492.92,454019.9,460184.91,-1005
US48,"12/4/2023 2 p.m. EST",458571.34,450627,459332.33,-303
US48,"12/4/2023 3 p.m. EST",456074.3,449957.3,457486.29,-235
US48,"12/4/2023 4 p.m. EST",454994.86,451955.5,456683.85,-966
US48,"12/4/2023 5 p.m. EST",459967.01,460143.8,460857.01,-1380
US48,"12/4/2023 6 p.m. EST",474745.58,472467.7,475579.58,-1468
US48,"12/4/2023 7 p.m. EST",484759.04,483927,485537.04,-2281
US48,"12/4/2023 8 p.m. EST",486749.76,488305.6,488337.76,-2435
US48,"12/4/2023 9 p.m. EST",484592.39,483962.5,485292.39,-2697
US48,"12/4/2023 10 p.m. EST",475143.33,472072.6,476809.33,-1347
US48,"12/4/2023 11 p.m. EST",457740.64,455669.1,460456.64,111
US48,"12/5/2023 12 a.m. EST",439755.6,437960.8,443042.6,473
US48,"12/5/2023 1 a.m. EST",425651.71,422676.2,428519.71,1037
US48,"12/5/2023 2 a.m. EST",415636.25,410377.8,419204.25,2199
US48,"12/5/2023 3 a.m. EST",408868.8,404449.3,412291.8,2798
US48,"12/5/2023 4 a.m. EST",406736.18,404315.4,410449.18,2298
US48,"12/5/2023 5 a.m. EST",409677.66,411558.5,413302.66,2114
US48,"12/5/2023 6 a.m. EST",421463.05,429258.3,424511.05,1517
US48,"12/5/2023 7 a.m. EST",449772.56,453708.6,451277.56,56
US48,"12/5/2023 8 a.m. EST",475323.62,475391.5,476771.62,-143
US48,"12/5/2023 9 a.m. EST",483333.83,483204.5,485506.82,181
US48,"12/5/2023 10 a.m. EST",479908.25,481015,482368.25,-247
US48,"12/5/2023 11 a.m. EST",475866.32,474074.1,476916.31,-1119
US48,"12/5/2023 12 p.m. EST",469016.58,466444.2,468159.58,-1101
US48,"12/5/2023 1 p.m. EST",463034.2,459576,462922.2,-920
US48,"12/5/2023 2 p.m. EST",458142.62,455116.9,460562.62,-33
US48,"12/5/2023 3 p.m. EST",456244.47,453495.4,458600.46,5
US48,"12/5/2023 4 p.m. EST",455639.67,455986.7,457748.67,-227
US48,"12/5/2023 5 p.m. EST",460674.89,465137.4,462730.89,-659
US48,"12/5/2023 6 p.m. EST",475225.06,477708.5,476813.06,-1100
US48,"12/5/2023 7 p.m. EST",486126.08,489456.6,488745.08,-1681
US48,"12/5/2023 8 p.m. EST",488784.95,494311.3,493581.95,-1450
US48,"12/5/2023 9 p.m. EST",487537.17,490651.6,489858.16,-710
US48,"12/5/2023 10 p.m. EST",478916.11,478135.6,481176.11,-604
US48,"12/5/2023 11 p.m. EST",463054.4,461827.9,464217.4,-325
US48,"12/6/2023 12 a.m. EST",444756.14,442918.3,446322.14,-647
US48,"12/6/2023 1 a.m. EST",430676.94,426708.5,432344.94,-141
US48,"12/6/2023 2 a.m. EST",421867.28,416119.4,424676.28,609
US48,"12/6/2023 3 a.m. EST",414047.4,409026.7,417117.4,1032
US48,"12/6/2023 4 a.m. EST",411706.24,407232,414364.24,336
US48,"12/6/2023 5 a.m. EST",413298.94,415506,416449.93,1150
US48,"12/6/2023 6 a.m. EST",423187.95,432370.8,426128.95,1204
US48,"12/6/2023 7 a.m. EST",450365.55,458003.2,453259.55,815
US48,"12/6/2023 8 a.m. EST",475495.97,480078.6,478228.96,579
US48,"12/6/2023 9 a.m. EST",490001.53,489073.6,489570.52,1593
US48,"12/6/2023 10 a.m. EST",488091.26,488143,486289.26,615
US48,"12/6/2023 11 a.m. EST",478174.75,481128.5,481813.75,-289
US48,"12/6/2023 12 p.m. EST",472315.95,472876.3,474002.95,-682
US48,"12/6/2023 1 p.m. EST",469784.88,464242.1,467918.87,-746
US48,"12/6/2023 2 p.m. EST",466113.71,459073.3,465277.71,-331
US48,"12/6/2023 3 p.m. EST",463635.16,457389.9,462562.16,-349
US48,"12/6/2023 4 p.m. EST",459773.09,460836.5,461482.09,-821
US48,"12/6/2023 5 p.m. EST",467057.9,471929.9,469405.9,-1164
US48,"12/6/2023 6 p.m. EST",489053,486922.2,486136,-888
US48,"12/6/2023 7 p.m. EST",497423.34,499652,500655.34,-1724
US48,"12/6/2023 8 p.m. EST",502214.78,505603.2,506613.79,-820
US48,"12/6/2023 9 p.m. EST",501727.02,503199.9,505541.02,98
US48,"12/6/2023 10 p.m. EST",494851.74,492436.8,499368.74,1298
US48,"12/6/2023 11 p.m. EST",479542.95,476356.3,481516.95,286
US48,"12/7/2023 12 a.m. EST",462815.92,459350.5,465007.92,315
US48,"12/7/2023 1 a.m. EST",450352.24,444937.6,451635.24,-171
US48,"12/7/2023 2 a.m. EST",439972.69,431960,442275.69,-51
US48,"12/7/2023 3 a.m. EST",433759.42,426499.1,434917.42,-612
US48,"12/7/2023 4 a.m. EST",432469.95,427033.7,433006.95,-642
US48,"12/7/2023 5 a.m. EST",437207.75,435045.4,438248.75,-633
US48,"12/7/2023 6 a.m. EST",450715.33,452974.9,450939.33,-230
US48,"12/7/2023 7 a.m. EST",479063.7,478334.6,479154.69,16
US48,"12/7/2023 8 a.m. EST",504747.08,498185.7,504785.08,-89
US48,"12/7/2023 9 a.m. EST",510985.56,502684.1,511637.55,47
US48,"12/7/2023 10 a.m. EST",501568.13,496926.9,501547.13,-469
US48,"12/7/2023 11 a.m. EST",489235.74,485028.1,489881.74,-1355
US48,"12/7/2023 12 p.m. EST",478356.39,473554.7,477303.38,-1496
US48,"12/7/2023 1 p.m. EST",470225.43,463901.6,467782.43,-1935
US48,"12/7/2023 2 p.m. EST",463402.61,456283.8,462987.61,-1863
US48,"12/7/2023 3 p.m. EST",458892.66,453371.3,458980.66,-1073
US48,"12/7/2023 4 p.m. EST",456116.63,455429.2,457693.63,-347
US48,"12/7/2023 5 p.m. EST",461116.78,464650.4,463052.77,-301
US48,"12/7/2023 6 p.m. EST",475509.43,478619,477366.42,-55
US48,"12/7/2023 7 p.m. EST",487839.94,489385,492208.93,673
US48,"12/7/2023 8 p.m. EST",491239.74,492673.4,496479.73,1193
US48,"12/7/2023 9 p.m. EST",490145.53,489297.4,493878.52,920
US48,"12/7/2023 10 p.m. EST",482502.23,477145.3,485230.22,749
US48,"12/7/2023 11 p.m. EST",466881.97,461480.5,469850.95,1150
US48,"12/8/2023 12 a.m. EST",450005.52,442131.4,452530.51,1032
US48,"12/8/2023 1 a.m. EST",435704.42,426579.9,437391.41,-201
US48,"12/8/2023 2 a.m. EST",421834.47,416014.1,424936.46,990
US48,"12/8/2023 3 a.m. EST",413252.22,410028,415891.21,1511
US48,"12/8/2023 4 a.m. EST",410313.21,409117,411952.2,600
US48,"12/8/2023 5 a.m. EST",411208.93,415859.5,412402.92,956
US48,"12/8/2023 6 a.m. EST",422225.47,431867.6,422410.47,803
US48,"12/8/2023 7 a.m. EST",448039.28,453753.3,447018.27,-400
US48,"12/8/2023 8 a.m. EST",470858.82,472094.3,469100.81,-2014
US48,"12/8/2023 9 a.m. EST",477487.51,477517.7,476278.5,-1815
US48,"12/8/2023 10 a.m. EST",473141.2,475836.2,471627.18,-2632
US48,"12/8/2023 11 a.m. EST",468047.84,469337,467427.83,-2505
US48,"12/8/2023 12 p.m. EST",461557.96,461248.1,461603.95,-1624
US48,"12/8/2023 1 p.m. EST",455053.09,453186.1,457361.09,552
US48,"12/8/2023 2 p.m. EST",451091.21,448372.9,453763.2,366
US48,"12/8/2023 3 p.m. EST",448245.09,446048.1,450253.08,298
US48,"12/8/2023 4 p.m. EST",445990.75,447796.8,447857.74,-536
US48,"12/8/2023 5 p.m. EST",449474.54,455111.9,450334.54,-618
US48,"12/8/2023 6 p.m. EST",461220.55,465004.3,461313.55,-1361
US48,"12/8/2023 7 p.m. EST",466579.38,471401.5,469528.36,-1418
US48,"12/8/2023 8 p.m. EST",466564.4,471968.2,469410.39,-1349
US48,"12/8/2023 9 p.m. EST",463094.45,466564.1,465357.44,-1036
US48,"12/8/2023 10 p.m. EST",455329.42,454974.5,458536.41,-12
US48,"12/8/2023 11 p.m. EST",443159.97,439759.8,446779.96,570
US48,"12/9/2023 12 a.m. EST",428302.76,424110.7,430176.75,-779
US48,"12/9/2023 1 a.m. EST",411803.86,406247,413112.85,-820
US48,"12/9/2023 2 a.m. EST",398457.48,393047.3,399615.47,-829
US48,"12/9/2023 3 a.m. EST",389496.61,384713.7,390411.6,-734
US48,"12/9/2023 4 a.m. EST",383202.32,380931,384538.31,2392
